 	Area	X	Y	Slice
28712	248	50.613	106.629	1197
28713	191	468.971	106.018	1197
28714	100	601.500	120.000	1197
28715	159	66.469	158.091	1197
28716	171	609.775	171.295	1197
28717	137	151.106	185.245	1197
28718	187	301.259	200.896	1197
28719	179	485.606	221.282	1197
28720	164	412.793	222.878	1197
28721	165	598.548	253.579	1197
28722	177	368.381	263.975	1197
28723	152	318.395	269.711	1197
28724	181	114.135	271.848	1197
28725	180	531.111	299.711	1197
28726	178	204.219	324.230	1197
28727	154	505.279	356.500	1197
28728	194	298.598	363.665	1197
28729	240	411.458	365.242	1197
28730	142	184.120	365.746	1197
28731	130	113.000	368.500	1197
28732	176	587.080	414.455	1197
28733	177	212.602	65.941	1198
28734	177	296.410	73.924	1198
28735	200	406.835	105.185	1198
28736	185	52.338	105.781	1198
28737	185	469.024	106.122	1198
28738	100	601.500	120.000	1198
28739	159	66.469	158.091	1198
28740	161	609.953	171.612	1198
28741	137	151.106	185.245	1198
28742	187	301.259	200.896	1198
28743	179	485.606	221.282	1198
28744	164	412.793	222.878	1198
28745	165	598.548	253.579	1198
28746	177	368.381	263.975	1198
28747	142	318.099	269.725	1198
28748	177	114.172	272.003	1198
28749	167	532.159	298.853	1198
28750	173	204.014	324.194	1198
28751	142	505.725	356.373	1198
28752	195	298.690	363.377	1198
28753	240	411.458	365.242	1198
28754	142	184.120	365.746	1198
28755	130	113.000	368.500	1198
28756	166	586.898	414.771	1198
28757	177	212.602	65.941	1199
28758	194	296.124	74.541	1199
28759	200	406.835	105.185	1199
28760	248	50.613	106.629	1199
28761	191	468.971	106.018	1199
28762	100	601.500	120.000	1199
28763	159	66.714	158.789	1199
28764	170	610.141	171.453	1199
28765	137	151.106	185.245	1199
28766	187	301.259	200.896	1199
28767	179	485.606	221.282	1199
28768	164	412.793	222.878	1199
28769	165	598.548	253.579	1199
28770	177	368.381	263.975	1199
28771	152	318.395	269.711	1199
28772	181	114.135	271.848	1199
28773	167	532.159	298.853	1199
28774	178	204.219	324.230	1199
28775	154	505.279	356.500	1199
28776	195	298.690	363.377	1199
28777	240	411.458	365.242	1199
28778	142	184.120	365.746	1199
28779	130	113.000	368.500	1199
28780	176	587.080	414.455	1199
28781	177	212.602	65.941	1200
28782	194	296.124	74.541	1200
28783	200	406.835	105.185	1200
28784	248	50.613	106.629	1200
28785	213	468.345	106.716	1200
28786	100	601.500	120.000	1200
28787	153	64.951	160.618	1200
28788	156	610.417	171.955	1200
28789	137	151.106	185.245	1200
28790	187	301.259	200.896	1200
28791	179	485.606	221.282	1200
28792	164	412.793	222.878	1200
28793	165	598.548	253.579	1200
28794	177	368.381	263.975	1200
28795	152	318.395	269.711	1200
28796	181	114.135	271.848	1200
28797	167	532.159	298.853	1200
28798	159	204.909	324.531	1200
28799	154	505.279	356.500	1200
28800	202	298.926	363.505	1200
28801	240	411.458	365.242	1200
28802	142	184.120	365.746	1200
28803	115	112.743	367.874	1200
28804	166	586.608	415.247	1200
28805	177	212.602	65.941	1201
28806	217	295.684	75.343	1201
28807	173	51.639	105.118	1201
28808	166	407.608	106.157	1201
28809	205	468.485	106.890	1201
28810	100	601.500	120.000	1201
28811	184	64.533	161.370	1201
28812	169	610.731	172.216	1201
28813	162	151.556	185.389	1201
28814	187	301.259	200.896	1201
28815	258	483.531	223.516	1201
28816	164	412.793	222.878	1201
28817	168	598.673	253.631	1201
28818	173	368.425	264.113	1201
28819	185	114.246	271.716	1201
28820	126	317.984	269.810	1201
28821	162	532.401	298.420	1201
28822	167	204.650	324.278	1201
28823	139	506.773	356.500	1201
28824	173	299.575	364.113	1201
28825	216	410.611	365.778	1201
28826	145	184.169	365.866	1201
28827	162	113.340	369.148	1201
28828	191	587.228	414.437	1201
28829	174	212.500	66.000	1202
28830	217	295.684	75.343	1202
28831	173	51.639	105.118	1202
28832	208	468.486	106.769	1202
28833	166	407.608	106.157	1202
28834	100	601.500	120.000	1202
28835	184	64.533	161.370	1202
28836	169	610.731	172.216	1202
28837	156	151.385	185.231	1202
28838	187	301.259	200.896	1202
28839	258	483.531	223.516	1202
28840	164	412.793	222.878	1202
28841	168	598.673	253.631	1202
28842	173	368.425	264.113	1202
28843	185	114.246	271.716	1202
28844	136	318.228	270.176	1202
28845	162	532.401	298.420	1202
28846	167	204.650	324.278	1202
28847	139	506.773	356.500	1202
28848	184	299.196	363.891	1202
28849	211	410.765	365.898	1202
28850	145	184.169	365.866	1202
28851	162	113.340	369.148	1202
28852	191	587.228	414.437	1202
28853	174	212.500	66.000	1203
28854	217	295.684	75.343	1203
28855	173	51.639	105.118	1203
28856	208	468.486	106.769	1203
28857	166	407.608	106.157	1203
28858	100	601.500	120.000	1203
28859	198	64.030	161.843	1203
28860	169	610.731	172.216	1203
28861	156	151.385	185.231	1203
28862	187	301.259	200.896	1203
28863	258	483.531	223.516	1203
28864	164	412.793	222.878	1203
28865	168	598.673	253.631	1203
28866	173	368.425	264.113	1203
28867	185	114.246	271.716	1203
28868	136	318.228	270.176	1203
28869	162	532.401	298.420	1203
28870	167	204.650	324.278	1203
28871	139	506.773	356.500	1203
28872	184	299.196	363.891	1203
28873	211	410.765	365.898	1203
28874	145	184.169	365.866	1203
28875	162	113.340	369.148	1203
28876	191	587.228	414.437	1203
28877	174	212.500	66.000	1204
28878	217	295.684	75.343	1204
28879	173	51.639	105.118	1204
28880	208	468.486	106.769	1204
28881	166	407.608	106.157	1204
28882	100	601.500	120.000	1204
28883	198	64.030	161.843	1204
28884	169	610.731	172.216	1204
28885	156	151.385	185.231	1204
28886	187	301.259	200.896	1204
28887	258	483.531	223.516	1204
28888	164	412.793	222.878	1204
28889	168	598.673	253.631	1204
28890	173	368.425	264.113	1204
28891	185	114.246	271.716	1204
28892	136	318.228	270.176	1204
28893	162	532.401	298.420	1204
28894	167	204.650	324.278	1204
28895	139	506.773	356.500	1204
28896	184	299.196	363.891	1204
28897	211	410.765	365.898	1204
28898	145	184.169	365.866	1204
28899	164	113.262	369.104	1204
28900	191	587.228	414.437	1204
28901	174	212.500	66.000	1205
28902	217	295.684	75.343	1205
28903	173	51.639	105.118	1205
28904	208	468.486	106.769	1205
28905	166	407.608	106.157	1205
28906	100	601.500	120.000	1205
28907	198	64.030	161.843	1205
28908	169	610.731	172.216	1205
28909	156	151.385	185.231	1205
28910	187	301.259	200.896	1205
28911	258	483.531	223.516	1205
28912	164	412.793	222.878	1205
28913	168	598.673	253.631	1205
28914	173	368.425	264.113	1205
28915	185	114.246	271.716	1205
28916	136	318.228	270.176	1205
28917	162	532.401	298.420	1205
28918	167	204.650	324.278	1205
28919	139	506.773	356.500	1205
28920	184	299.196	363.891	1205
28921	211	410.765	365.898	1205
28922	145	184.169	365.866	1205
28923	162	113.340	369.148	1205
28924	191	587.228	414.437	1205
28925	174	212.500	66.000	1206
28926	217	295.684	75.343	1206
28927	173	51.639	105.118	1206
28928	208	468.486	106.769	1206
28929	166	407.608	106.157	1206
28930	100	601.500	120.000	1206
28931	198	64.030	161.843	1206
28932	163	610.954	172.206	1206
28933	156	151.385	185.231	1206
28934	187	301.259	200.896	1206
28935	258	483.531	223.516	1206
28936	164	412.793	222.878	1206
28937	168	598.673	253.631	1206
28938	173	368.425	264.113	1206
28939	185	114.246	271.716	1206
28940	136	318.228	270.176	1206
28941	162	532.401	298.420	1206
28942	167	204.650	324.278	1206
28943	139	506.773	356.500	1206
28944	184	299.196	363.891	1206
28945	211	410.765	365.898	1206
28946	145	184.169	365.866	1206
28947	164	113.262	369.104	1206
28948	191	587.228	414.437	1206
28949	174	212.500	66.000	1207
28950	217	295.684	75.343	1207
28951	173	51.639	105.118	1207
28952	208	468.486	106.769	1207
28953	166	407.608	106.157	1207
28954	100	601.500	120.000	1207
28955	205	64.202	161.988	1207
28956	163	610.954	172.206	1207
28957	156	151.385	185.231	1207
28958	187	301.259	200.896	1207
28959	258	483.531	223.516	1207
28960	164	412.793	222.878	1207
28961	168	598.673	253.631	1207
28962	173	368.425	264.113	1207
28963	185	114.246	271.716	1207
28964	136	318.228	270.176	1207
28965	162	532.401	298.420	1207
28966	167	204.650	324.278	1207
28967	139	506.773	356.500	1207
28968	184	299.196	363.891	1207
28969	211	410.765	365.898	1207
28970	145	184.169	365.866	1207
28971	162	113.340	369.148	1207
28972	191	587.228	414.437	1207
28973	174	212.500	66.000	1208
28974	217	295.684	75.343	1208
28975	173	51.639	105.118	1208
28976	208	468.486	106.769	1208
28977	166	407.608	106.157	1208
28978	100	601.500	120.000	1208
28979	198	64.439	161.879	1208
28980	168	610.970	172.417	1208
28981	156	151.385	185.231	1208
28982	187	301.259	200.896	1208
28983	243	482.405	223.475	1208
28984	164	412.793	222.878	1208
28985	168	598.673	253.631	1208
28986	173	368.425	264.113	1208
28987	185	114.246	271.716	1208
28988	136	318.228	270.176	1208
28989	162	532.401	298.420	1208
28990	167	204.650	324.278	1208
28991	139	506.773	356.500	1208
28992	184	299.196	363.891	1208
28993	211	410.765	365.898	1208
28994	145	184.169	365.866	1208
28995	162	113.340	369.148	1208
28996	191	587.228	414.437	1208
28997	174	212.500	66.000	1209
28998	217	295.684	75.343	1209
28999	173	51.639	105.118	1209
29000	208	468.486	106.769	1209
29001	166	407.608	106.157	1209
29002	100	601.500	120.000	1209
29003	198	64.439	161.879	1209
29004	176	611.222	172.540	1209
29005	156	151.385	185.231	1209
29006	187	301.259	200.896	1209
29007	247	482.302	223.411	1209
29008	164	412.793	222.878	1209
29009	168	598.673	253.631	1209
29010	173	368.425	264.113	1209
29011	185	114.246	271.716	1209
29012	136	318.228	270.176	1209
29013	162	532.401	298.420	1209
29014	167	204.650	324.278	1209
29015	139	506.773	356.500	1209
29016	184	299.196	363.891	1209
29017	211	410.765	365.898	1209
29018	145	184.169	365.866	1209
29019	162	113.340	369.148	1209
29020	191	587.228	414.437	1209
29021	174	212.500	66.000	1210
29022	217	295.684	75.343	1210
29023	173	51.639	105.118	1210
29024	208	468.486	106.769	1210
29025	166	407.608	106.157	1210
29026	100	601.500	120.000	1210
29027	198	64.439	161.879	1210
29028	173	611.113	172.575	1210
29029	156	151.385	185.231	1210
29030	187	301.259	200.896	1210
29031	244	482.250	223.508	1210
29032	164	412.793	222.878	1210
29033	168	598.673	253.631	1210
29034	173	368.425	264.113	1210
29035	185	114.246	271.716	1210
29036	136	318.228	270.176	1210
29037	162	532.401	298.420	1210
29038	167	204.650	324.278	1210
29039	139	506.773	356.500	1210
29040	184	299.196	363.891	1210
29041	211	410.765	365.898	1210
29042	145	184.169	365.866	1210
29043	162	113.340	369.148	1210
29044	191	587.228	414.437	1210
29045	174	212.500	66.000	1211
29046	217	295.684	75.343	1211
29047	173	51.639	105.118	1211
29048	208	468.486	106.769	1211
29049	166	407.608	106.157	1211
29050	100	601.500	120.000	1211
29051	198	64.439	161.879	1211
29052	173	611.113	172.575	1211
29053	156	151.385	185.231	1211
29054	187	301.259	200.896	1211
29055	237	481.985	223.390	1211
29056	164	412.793	222.878	1211
29057	168	598.673	253.631	1211
29058	173	368.425	264.113	1211
29059	185	114.246	271.716	1211
29060	136	318.228	270.176	1211
29061	162	532.401	298.420	1211
29062	167	204.650	324.278	1211
29063	139	506.773	356.500	1211
29064	184	299.196	363.891	1211
29065	211	410.765	365.898	1211
29066	145	184.169	365.866	1211
29067	164	113.262	369.104	1211
29068	191	587.228	414.437	1211
29069	174	212.500	66.000	1212
29070	217	295.684	75.343	1212
29071	173	51.639	105.118	1212
29072	208	468.486	106.769	1212
29073	166	407.608	106.157	1212
29074	100	601.500	120.000	1212
29075	199	64.339	162.123	1212
29076	173	611.113	172.575	1212
29077	156	151.385	185.231	1212
29078	187	301.259	200.896	1212
29079	261	482.722	223.443	1212
29080	164	412.793	222.878	1212
29081	168	598.673	253.631	1212
29082	173	368.425	264.113	1212
29083	185	114.246	271.716	1212
29084	136	318.228	270.176	1212
29085	162	532.401	298.420	1212
29086	167	204.650	324.278	1212
29087	139	506.773	356.500	1212
29088	184	299.196	363.891	1212
29089	211	410.765	365.898	1212
29090	145	184.169	365.866	1212
29091	164	113.262	369.104	1212
29092	191	587.228	414.437	1212
29093	174	212.500	66.000	1213
29094	217	295.684	75.343	1213
29095	173	51.639	105.118	1213
29096	208	468.486	106.769	1213
29097	166	407.608	106.157	1213
29098	100	601.500	120.000	1213
29099	199	64.339	162.123	1213
29100	179	610.958	172.701	1213
29101	156	151.385	185.231	1213
29102	187	301.259	200.896	1213
29103	261	482.722	223.443	1213
29104	164	412.793	222.878	1213
29105	168	598.673	253.631	1213
29106	173	368.425	264.113	1213
29107	185	114.246	271.716	1213
29108	136	318.228	270.176	1213
29109	162	532.401	298.420	1213
29110	167	204.650	324.278	1213
29111	139	506.773	356.500	1213
29112	184	299.196	363.891	1213
29113	211	410.765	365.898	1213
29114	145	184.169	365.866	1213
29115	164	113.262	369.104	1213
29116	191	587.228	414.437	1213
29117	174	212.500	66.000	1214
29118	212	295.642	75.547	1214
29119	173	51.639	105.118	1214
29120	249	467.287	107.560	1214
29121	160	407.831	106.144	1214
29122	100	601.500	120.000	1214
29123	199	64.339	162.123	1214
29124	179	610.958	172.701	1214
29125	147	151.051	185.378	1214
29126	187	301.259	200.896	1214
29127	167	483.195	221.201	1214
29128	164	412.793	222.878	1214
29129	163	598.794	253.500	1214
29130	169	368.376	263.973	1214
29131	185	114.246	271.716	1214
29132	136	318.228	270.176	1214
29133	155	532.281	298.674	1214
29134	164	204.689	324.165	1214
29135	139	506.773	356.500	1214
29136	173	299.575	364.113	1214
29137	211	410.765	365.898	1214
29138	142	184.120	365.746	1214
29139	162	113.340	369.148	1214
29140	191	587.228	414.437	1214
29141	174	212.500	66.000	1215
29142	217	295.684	75.343	1215
29143	173	51.639	105.118	1215
29144	208	468.486	106.769	1215
29145	166	407.608	106.157	1215
29146	100	601.500	120.000	1215
29147	199	64.339	162.123	1215
29148	177	612.229	173.703	1215
29149	156	151.385	185.231	1215
29150	187	301.259	200.896	1215
29151	240	481.967	223.279	1215
29152	164	412.793	222.878	1215
29153	168	598.673	253.631	1215
29154	173	368.425	264.113	1215
29155	185	114.246	271.716	1215
29156	136	318.228	270.176	1215
29157	162	532.401	298.420	1215
29158	167	204.650	324.278	1215
29159	139	506.773	356.500	1215
29160	184	299.196	363.891	1215
29161	211	410.765	365.898	1215
29162	145	184.169	365.866	1215
29163	164	113.262	369.104	1215
29164	191	587.228	414.437	1215
29165	162	212.389	65.556	1216
29166	185	295.976	74.878	1216
29167	155	52.719	104.674	1216
29168	176	407.222	105.540	1216
29169	201	468.361	107.022	1216
29170	100	601.500	120.000	1216
29171	158	64.329	162.639	1216
29172	166	612.102	173.771	1216
29173	142	150.880	185.254	1216
29174	178	301.000	201.000	1216
29175	149	482.674	220.513	1216
29176	156	412.673	223.135	1216
29177	144	598.285	253.500	1216
29178	173	368.425	264.113	1216
29179	195	115.131	270.879	1216
29180	126	317.984	269.810	1216
29181	152	532.526	297.816	1216
29182	147	205.248	324.622	1216
29183	135	506.500	356.500	1216
29184	183	299.730	364.451	1216
29185	142	184.120	365.746	1216
29186	172	412.000	366.000	1216
29187	128	112.719	367.375	1216
29188	169	585.926	415.891	1216
29189	162	212.389	65.556	1217
29190	198	296.000	74.500	1217
29191	155	52.719	104.674	1217
29192	176	407.222	105.540	1217
29193	250	467.304	107.584	1217
29194	128	602.625	119.719	1217
29195	173	63.829	162.627	1217
29196	179	612.422	174.031	1217
29197	142	150.880	185.254	1217
29198	183	301.134	200.839	1217
29199	234	481.581	222.607	1217
29200	164	412.793	222.878	1217
29201	158	598.804	253.696	1217
29202	173	368.425	264.113	1217
29203	209	114.988	271.347	1217
29204	139	318.342	270.119	1217
29205	172	532.703	297.314	1217
29206	159	204.909	324.531	1217
29207	135	506.500	356.500	1217
29208	189	299.722	364.235	1217
29209	142	184.120	365.746	1217
29210	172	412.000	366.000	1217
29211	148	113.000	368.500	1217
29212	169	585.926	415.891	1217
29213	162	212.389	65.556	1218
29214	198	296.000	74.500	1218
29215	155	52.719	104.674	1218
29216	176	407.222	105.540	1218
29217	250	467.304	107.584	1218
29218	128	602.625	119.719	1218
29219	173	63.829	162.627	1218
29220	179	612.422	174.031	1218
29221	142	150.880	185.254	1218
29222	183	301.134	200.839	1218
29223	234	481.581	222.607	1218
29224	164	412.793	222.878	1218
29225	158	598.804	253.696	1218
29226	173	368.425	264.113	1218
29227	209	114.988	271.347	1218
29228	139	318.342	270.119	1218
29229	174	532.626	297.057	1218
29230	159	204.909	324.531	1218
29231	135	506.500	356.500	1218
29232	189	299.722	364.235	1218
29233	142	184.120	365.746	1218
29234	172	412.000	366.000	1218
29235	148	113.000	368.500	1218
29236	169	585.926	415.891	1218
29237	162	212.389	65.556	1219
29238	198	296.000	74.500	1219
29239	155	52.719	104.674	1219
29240	176	407.222	105.540	1219
29241	250	467.304	107.584	1219
29242	128	602.625	119.719	1219
29243	173	63.829	162.627	1219
29244	179	612.422	174.031	1219
29245	142	150.880	185.254	1219
29246	183	301.134	200.839	1219
29247	234	481.581	222.607	1219
29248	164	412.793	222.878	1219
29249	158	598.804	253.696	1219
29250	173	368.425	264.113	1219
29251	209	114.988	271.347	1219
29252	139	318.342	270.119	1219
29253	176	532.699	297.006	1219
29254	159	204.909	324.531	1219
29255	135	506.500	356.500	1219
29256	189	299.722	364.235	1219
29257	142	184.120	365.746	1219
29258	172	412.000	366.000	1219
29259	148	113.000	368.500	1219
29260	169	585.926	415.891	1219
29261	162	212.389	65.556	1220
29262	198	296.000	74.500	1220
29263	155	52.719	104.674	1220
29264	176	407.222	105.540	1220
29265	250	467.304	107.584	1220
29266	128	602.625	119.719	1220
29267	173	63.829	162.627	1220
29268	179	612.422	174.031	1220
29269	142	150.880	185.254	1220
29270	183	301.134	200.839	1220
29271	234	481.581	222.607	1220
29272	164	412.793	222.878	1220
29273	158	598.804	253.696	1220
29274	173	368.425	264.113	1220
29275	209	114.988	271.347	1220
29276	139	318.342	270.119	1220
29277	183	532.883	296.757	1220
29278	159	204.909	324.531	1220
29279	135	506.500	356.500	1220
29280	196	299.816	364.469	1220
29281	142	184.120	365.746	1220
29282	172	412.000	366.000	1220
29283	148	113.000	368.500	1220
29284	169	585.926	415.891	1220
29285	162	212.389	65.556	1221
29286	198	296.000	74.500	1221
29287	155	52.719	104.674	1221
29288	176	407.222	105.540	1221
29289	250	467.304	107.584	1221
29290	128	602.625	119.719	1221
29291	173	63.829	162.627	1221
29292	179	612.422	174.031	1221
29293	142	150.880	185.254	1221
29294	183	301.134	200.839	1221
29295	234	481.581	222.607	1221
29296	164	412.793	222.878	1221
29297	158	598.804	253.696	1221
